strategy,date,event_hour,slot_j,slot_label,old_kwh,new_kwh,delta_kwh,legal
D,2025-03-07,6,90,15:10-15:20,1105.7350489814812,177.56063064814907,-928.1744183333321,True
D,2025-03-07,6,91,15:20-15:30,309.2288344444444,173.2147347222225,-136.01409972222189,True
D,2025-03-07,6,92,15:30-15:40,365.6493999999998,196.82407499999982,-168.82532499999996,True
D,2025-03-07,6,93,15:40-15:50,383.8602930555554,266.64674361111133,-117.21354944444408,True
D,2025-03-07,12,71,12:00-12:10,414.2177333333332,0.0,-414.2177333333332,True
D,2025-03-07,12,72,12:10-12:20,391.104349166667,0.0,-391.104349166667,True
D,2025-03-07,12,73,12:20-12:30,330.90182481481196,0.0,-330.90182481481196,True
D,2025-03-07,12,74,12:30-12:40,379.84601666666674,0.0,-379.84601666666674,True
D,2025-03-07,12,75,12:40-12:50,407.68229500000007,0.0,-407.68229500000007,True
D,2025-03-07,12,89,15:00-15:10,19.605199999999854,86.63399999999979,67.02879999999993,True
D,2025-03-07,12,90,15:10-15:20,177.56063064814907,440.06406212962946,262.5034314814804,True
D,2025-03-07,12,91,15:20-15:30,173.2147347222225,219.2929347222224,46.078199999999924,True
D,2025-03-07,12,92,15:30-15:40,196.82407499999982,232.42697499999986,35.602900000000034,True
D,2025-03-07,12,93,15:40-15:50,266.64674361111133,291.7743436111113,25.127599999999973,True
D,2025-03-09,6,44,7:30-7:40,0.0,345.5724999999999,345.5724999999999,True
D,2025-03-09,6,45,7:40-7:50,0.0,837.8256435517212,837.8256435517212,True
D,2025-03-09,6,66,11:10-11:20,669.7277442901225,316.8018361499226,-352.92590814019985,True
D,2025-03-09,6,67,11:20-11:30,359.7085471913564,0.0,-359.7085471913564,True
D,2025-03-09,6,68,11:30-11:40,559.5632166666669,0.0,-559.5632166666669,True
D,2025-03-09,6,69,11:40-11:50,617.9598411111107,0.0,-617.9598411111107,True
D,2025-03-09,6,70,11:50-12:00,693.6755352777778,501.16720777777743,-192.5083275000004,True
D,2025-03-09,6,71,12:00-12:10,767.8360333333333,420.70109999999966,-347.1349333333336,True
D,2025-03-09,6,72,12:10-12:20,692.4044947222222,345.75740138888887,-346.6470933333334,True
D,2025-03-09,6,73,12:20-12:30,650.9922611111111,297.59356277777727,-353.39869833333387,True
D,2025-03-09,6,74,12:30-12:40,670.1852416666668,285.48980833333314,-384.69543333333365,True
D,2025-03-09,6,75,12:40-12:50,637.2323530555556,306.6293222222221,-330.6030308333335,True
D,2025-03-09,6,89,15:00-15:10,574.7699060185199,22.886600000000044,-551.8833060185199,True
D,2025-03-09,6,90,15:10-15:20,1065.5010822222223,130.47686728395007,-935.0242149382723,True
D,2025-03-09,6,91,15:20-15:30,280.62355527777765,172.24043861111113,-108.38311666666652,True
D,2025-03-09,6,92,15:30-15:40,321.4139583333332,195.16447499999975,-126.24948333333344,True
D,2025-03-09,6,93,15:40-15:50,305.43243722222235,241.20561722222226,-64.22682000000009,True
D,2025-03-09,12,71,12:00-12:10,420.70109999999966,560.5581166666665,139.85701666666682,True
D,2025-03-09,12,72,12:10-12:20,345.75740138888887,472.18628194444466,126.42888055555579,True
D,2025-03-09,12,73,12:20-12:30,297.59356277777727,410.59430722222214,113.00074444444488,True
D,2025-03-09,12,74,12:30-12:40,285.48980833333314,385.06241666666665,99.5726083333335,True
D,2025-03-09,12,75,12:40-12:50,306.6293222222221,392.77379444444455,86.14447222222248,True
D,2025-03-09,12,89,15:00-15:10,22.886600000000044,574.7699060185199,551.8833060185199,True
D,2025-03-09,12,90,15:10-15:20,130.47686728395007,1065.5010822222225,935.0242149382725,True
D,2025-03-09,12,91,15:20-15:30,172.24043861111113,280.6235552777777,108.38311666666658,True
D,2025-03-09,12,92,15:30-15:40,195.16447499999975,321.41395833333314,126.24948333333339,True
D,2025-03-09,12,93,15:40-15:50,241.20561722222226,305.4324372222224,64.22682000000015,True
D,2025-03-09,18,107,18:00-18:10,546.1746666666666,590.5333166666666,44.35865000000001,True
D,2025-03-10,6,41,7:0-7:10,0.0,76.08418679839224,76.08418679839224,True
D,2025-03-10,6,42,7:10-7:20,198.56027443728783,555.4270791666665,356.8668047293787,True
D,2025-03-10,6,44,7:30-7:40,406.2307500000001,407.88004166666667,1.6492916666665565,True
D,2025-03-10,6,45,7:40-7:50,1204.210933888889,1209.2188783333334,5.00794444444432,True
D,2025-03-10,6,64,10:50-11:00,0.0,6.405450833333589,6.405450833333589,True
D,2025-03-10,6,71,12:00-12:10,854.7484999999999,828.6425833333332,-26.105916666666758,True
D,2025-03-10,6,72,12:10-12:20,793.8794216666668,764.3661338888891,-29.51328777777769,True
D,2025-03-10,6,73,12:20-12:30,773.7208783333334,733.5607744444443,-40.160103888889125,True
D,2025-03-10,6,74,12:30-12:40,800.5206083333334,725.1685583333333,-75.35205000000008,True
D,2025-03-10,6,75,12:40-12:50,741.7889375,716.6340788888889,-25.15485861111108,True
D,2025-03-10,6,90,15:10-15:20,1202.5545641666668,1154.7619958333335,-47.79256833333329,True
D,2025-03-10,6,91,15:20-15:30,413.3053374999997,377.7254875,-35.57984999999974,True
D,2025-03-10,6,92,15:30-15:40,454.7874083333335,396.96905,-57.81835833333349,True
D,2025-03-10,6,93,15:40-15:50,454.75864500000023,454.5908083333336,-0.16783666666663066,True
D,2025-03-10,12,71,12:00-12:10,828.6425833333332,841.9122166666665,13.269633333333331,True
D,2025-03-10,12,72,12:10-12:20,764.3661338888891,786.397072777778,22.030938888888954,True
D,2025-03-10,12,73,12:20-12:30,733.5607744444443,764.3530188888888,30.792244444444464,True
D,2025-03-10,12,74,12:30-12:40,725.1685583333333,764.7221083333333,39.55354999999997,True
D,2025-03-10,12,75,12:40-12:50,716.6340788888889,741.7889375,25.15485861111108,True
D,2025-03-10,12,90,15:10-15:20,1154.7619958333335,1202.554564166667,47.79256833333352,True
D,2025-03-10,12,91,15:20-15:30,377.7254875,413.3053374999998,35.579849999999794,True
D,2025-03-10,12,92,15:30-15:40,396.96905,454.7874083333334,57.818358333333435,True
D,2025-03-10,12,93,15:40-15:50,454.5908083333336,454.7586450000003,0.1678366666666875,True
D,2025-03-11,6,35,6:00-6:10,0.9394999999999527,0.9960666666665929,0.05656666666664023,True
D,2025-03-11,6,36,6:10-6:20,0.0,1.281223333333287,1.281223333333287,True
D,2025-03-11,6,45,7:40-7:50,331.72074749999985,750.5171444135801,418.7963969135803,True
D,2025-03-11,6,66,11:10-11:20,0.0,640.9611638888891,640.9611638888891,True
D,2025-03-11,6,68,11:30-11:40,0.0,518.22381281967,518.22381281967,True
D,2025-03-11,6,69,11:40-11:50,0.0,586.8171836111112,586.8171836111112,True
D,2025-03-11,6,70,11:50-12:00,0.0,564.114609722222,564.114609722222,True
D,2025-03-11,6,71,12:00-12:10,457.15746666666666,583.3900833333335,126.23261666666679,True
D,2025-03-11,6,72,12:10-12:20,431.86043416666644,572.2987674999999,140.4383333333335,True
D,2025-03-11,6,73,12:20-12:30,266.50825256967516,584.7719683333336,318.2637157636584,True
D,2025-03-11,6,74,12:30-12:40,455.71040000000005,606.6429999999997,150.93259999999964,True
D,2025-03-11,6,75,12:40-12:50,424.59834583333316,607.6538291666667,183.05548333333354,True
D,2025-03-11,6,89,15:00-15:10,408.87665000000004,410.1534499999998,1.2767999999997528,True
D,2025-03-11,6,90,15:10-15:20,725.3322668209807,792.9457564166667,67.6134895956859,True
D,2025-03-11,12,71,12:00-12:10,583.3900833333335,596.3693999999999,12.979316666666477,True
D,2025-03-11,12,72,12:10-12:20,572.2987674999999,580.3725044444444,8.073736944444477,True
D,2025-03-11,12,73,12:20-12:30,584.7719683333336,490.50228372841286,-94.26968460492071,True
D,2025-03-11,12,74,12:30-12:40,606.6429999999997,622.4432416666666,15.80024166666692,True
D,2025-03-11,12,75,12:40-12:50,607.6538291666667,607.6908947222223,0.03706555555561408,True
D,2025-03-11,12,89,15:00-15:10,410.1534499999998,408.8766500000001,-1.276799999999696,True
D,2025-03-11,12,90,15:10-15:20,792.9457564166667,725.3322668209809,-67.61348959568579,True
D,2025-03-12,6,65,11:00-11:10,788.1604333333333,7.526850000000081,-780.6335833333333,True
D,2025-03-12,6,67,11:20-11:30,656.1951427777778,606.622194483257,-49.57294829452087,True
D,2025-03-12,6,70,11:50-12:00,683.0618944444457,636.2282574999996,-46.833636944446084,True
D,2025-03-12,6,71,12:00-12:10,743.5386,556.4826999999998,-187.05590000000018,True
D,2025-03-12,6,72,12:10-12:20,715.5946186111112,522.0244586111113,-193.57015999999987,True
D,2025-03-12,6,73,12:20-12:30,698.2688697222221,490.9450047222218,-207.3238650000003,True
D,2025-03-12,6,74,12:30-12:40,697.7450916666667,452.12239166666643,-245.62270000000024,True
D,2025-03-12,6,75,12:40-12:50,664.293156111111,465.760758611111,-198.5323975,True
D,2025-03-12,6,76,12:50-13:00,227.5920072610338,0.0,-227.5920072610338,True
D,2025-03-12,6,89,15:00-15:10,1270.9252666666666,218.95013333333338,-1051.9751333333334,True
D,2025-03-12,6,90,15:10-15:20,1268.5956666666666,687.3232770370371,-581.2723896296295,True
D,2025-03-12,6,91,15:20-15:30,575.8303295370345,348.064745277778,-227.76558425925646,True
D,2025-03-12,6,92,15:30-15:40,553.2129750000001,384.70975000000004,-168.5032250000001,True
D,2025-03-12,6,93,15:40-15:50,604.7998983333335,428.92296472222256,-175.87693361111099,True
D,2025-03-12,6,94,15:50-16:00,623.1182891666667,490.8262511111109,-132.29203805555585,True
D,2025-03-12,6,98,16:30-16:40,737.1307083333335,723.2419529012357,-13.88875543209781,True
D,2025-03-12,6,99,16:40-16:50,762.5655177777777,745.3734163888886,-17.192101388889114,True
D,2025-03-12,12,71,12:00-12:10,556.4826999999998,643.3971499999998,86.91444999999999,True
D,2025-03-12,12,72,12:10-12:20,522.0244586111113,616.2789447222224,94.25448611111108,True
D,2025-03-12,12,73,12:20-12:30,490.9450047222218,0.0,-490.9450047222218,True
D,2025-03-12,12,74,12:30-12:40,452.12239166666643,408.3534813271648,-43.768910339501645,True
D,2025-03-12,12,75,12:40-12:50,465.760758611111,582.0353530555556,116.27459444444457,True
D,2025-03-12,12,89,15:00-15:10,218.95013333333338,760.4807694444437,541.5306361111103,True
D,2025-03-12,12,90,15:10-15:20,687.3232770370371,1236.4124399999996,549.0891629629625,True
D,2025-03-12,12,91,15:20-15:30,348.064745277778,459.0565008333334,110.99175555555541,True
D,2025-03-12,12,92,15:30-15:40,384.70975000000004,492.91947500000003,108.20972499999999,True
D,2025-03-12,12,93,15:40-15:50,428.92296472222256,534.3506591666671,105.42769444444457,True
D,2025-03-12,12,94,15:50-16:00,490.8262511111109,593.4719149999999,102.64566388888898,True
D,2025-03-12,12,98,16:30-16:40,723.2419529012357,737.1307083333335,13.88875543209781,True
D,2025-03-12,12,99,16:40-16:50,745.3734163888886,762.5655177777777,17.192101388889114,True
D,2025-03-13,6,68,11:30-11:40,954.4669166666665,926.6761916666666,-27.790724999999952,True
D,2025-03-13,6,71,12:00-12:10,900.2876166666668,850.5536,-49.73401666666689,True
D,2025-03-13,6,72,12:10-12:20,823.1847899999999,787.9019133333336,-35.28287666666631,True
D,2025-03-13,6,73,12:20-12:30,791.5848483333334,763.5136666666667,-28.07118166666669,True
D,2025-03-13,6,74,12:30-12:40,800.3442333333335,754.9396166666667,-45.40461666666681,True
D,2025-03-13,12,71,12:00-12:10,850.5536,861.4053000000001,10.851700000000164,True
D,2025-03-13,12,72,12:10-12:20,787.9019133333336,813.496146666667,25.594233333333364,True
D,2025-03-13,12,73,12:20-12:30,763.5136666666667,342.90986084128446,-420.60380582538227,True
D,2025-03-13,12,74,12:30-12:40,754.9396166666667,800.3442333333334,45.4046166666667,True
D,2025-03-13,12,76,12:50-13:00,111.7924142054814,33.91259750000006,-77.87981670548135,True
D,2025-03-14,6,93,15:40-15:50,126.13703277777768,172.49163861111106,46.35460583333338,True
D,2025-03-14,6,94,15:50-16:00,173.3234330864209,207.3722525,34.04881941357911,True
D,2025-03-14,6,95,16:00-16:10,168.05799999999988,235.27100000000002,67.21300000000014,True
D,2025-03-14,6,96,16:10-16:20,263.7278419444445,314.93543527777774,51.20759333333325,True
D,2025-03-14,12,93,15:40-15:50,172.49163861111106,126.13703277777769,-46.354605833333366,True
D,2025-03-14,12,94,15:50-16:00,207.3722525,173.32343308642092,-34.04881941357908,True
D,2025-03-14,12,95,16:00-16:10,235.27100000000002,168.05799999999985,-67.21300000000016,True
D,2025-03-14,12,96,16:10-16:20,314.93543527777774,263.7278419444445,-51.20759333333325,True
D,2025-03-15,6,95,16:00-16:10,0.0,57.17179999999996,57.17179999999996,True
D,2025-03-15,6,96,16:10-16:20,14.289853055555682,120.43153477777652,106.14168172222084,True
D,2025-03-15,12,95,16:00-16:10,57.17179999999996,0.0,-57.17179999999996,True
D,2025-03-15,12,96,16:10-16:20,120.43153477777652,14.28985305555568,-106.14168172222084,True
D,2025-03-16,6,44,7:30-7:40,0.0,250.05356765951325,250.05356765951325,True
D,2025-03-16,6,45,7:40-7:50,0.0,306.948177438272,306.948177438272,True
D,2025-03-16,12,71,12:00-12:10,549.0579999999999,547.2851333333332,-1.7728666666666868,True
D,2025-03-16,12,72,12:10-12:20,500.70503361111145,493.6934725000003,-7.011561111111121,True
D,2025-03-16,12,73,12:20-12:30,492.0733780555554,479.82312249999995,-12.25025555555544,True
D,2025-03-16,12,74,12:30-12:40,522.5916583333333,505.1027083333332,-17.488950000000045,True
D,2025-03-16,12,75,12:40-12:50,563.6045969444446,540.8769525000001,-22.727644444444422,True
D,2025-03-16,18,107,18:00-18:10,532.3146666666667,586.6524666666667,54.337800000000016,True
D,2025-03-16,18,108,18:10-18:20,320.89568704839996,541.7282920092603,220.8326049608603,True
D,2025-03-17,6,65,11:00-11:10,844.1765666666665,0.0,-844.1765666666665,True
D,2025-03-17,6,66,11:10-11:20,824.270003888889,667.6437455555558,-156.62625833333323,True
D,2025-03-17,6,67,11:20-11:30,777.9204744444444,0.0,-777.9204744444444,True
D,2025-03-17,6,68,11:30-11:40,759.871675,0.0,-759.871675,True
D,2025-03-17,6,69,11:40-11:50,787.1508672222219,484.89050948325644,-302.26035773896547,True
D,2025-03-17,6,70,11:50-12:00,789.5413227777774,499.3545644444438,-290.1867583333336,True
D,2025-03-17,6,71,12:00-12:10,758.3534499999998,434.77656666666644,-323.5768833333334,True
D,2025-03-17,6,72,12:10-12:20,729.252299166667,409.62354083333366,-319.6287583333333,True
D,2025-03-17,6,73,12:20-12:30,731.677958333333,415.9973249999998,-315.68063333333316,True
D,2025-03-17,6,74,12:30-12:40,747.1697583333333,435.4372499999997,-311.7325083333336,True
D,2025-03-17,6,75,12:40-12:50,765.4757891666666,457.6914058333332,-307.7843833333334,True
D,2025-03-17,6,76,12:50-13:00,336.1869678158252,0.0,-336.1869678158252,True
D,2025-03-17,6,89,15:00-15:10,216.33577805555396,121.30389999999977,-95.03187805555419,True
D,2025-03-17,6,90,15:10-15:20,961.3970977777778,334.52346898148073,-626.8736287962971,True
D,2025-03-17,12,71,12:00-12:10,434.77656666666644,552.2326999999998,117.45613333333336,True
D,2025-03-17,12,72,12:10-12:20,409.62354083333366,532.9217658333336,123.29822499999989,True
D,2025-03-17,12,73,12:20-12:30,415.9973249999998,254.3278891666689,-161.6694358333309,True
D,2025-03-17,12,74,12:30-12:40,435.4372499999997,570.4196583333331,134.9824083333334,True
D,2025-03-17,12,75,12:40-12:50,457.6914058333332,598.5159058333331,140.82449999999994,True
D,2025-03-17,12,89,15:00-15:10,121.30389999999977,216.33577805555396,95.03187805555419,True
D,2025-03-17,12,90,15:10-15:20,334.52346898148073,861.4764739197564,526.9530049382756,True
D,2025-03-18,6,37,6:20-6:30,240.28009538173058,22.86213361111129,-217.41796177061929,True
D,2025-03-18,6,38,6:30-6:40,0.7580000000002656,0.0,-0.7580000000002656,True
D,2025-03-18,6,39,6:40-6:50,712.1155341666664,248.6761852428449,-463.4393489238215,True
D,2025-03-18,6,42,7:10-7:20,622.7787594444445,622.4435094444445,-0.3352499999999736,True
D,2025-03-18,6,64,10:50-11:00,192.95747175000318,0.0,-192.95747175000318,True
D,2025-03-18,6,65,11:00-11:10,939.0932833333331,869.3176833333331,-69.77560000000005,True
D,2025-03-18,6,66,11:10-11:20,911.0548241666668,814.0265908333333,-97.02823333333345,True
D,2025-03-18,6,67,11:20-11:30,852.509495,728.228628333333,-124.28086666666707,True
D,2025-03-18,6,68,11:30-11:40,846.4214916666666,694.8879916666666,-151.5335,True
D,2025-03-18,6,69,11:40-11:50,906.9049499999996,728.1188166666665,-178.78613333333317,True
D,2025-03-18,6,70,11:50-12:00,912.0768124999997,706.0380458333331,-206.03876666666667,True
D,2025-03-18,6,71,12:00-12:10,856.5879499999998,623.2965499999997,-233.29140000000007,True
D,2025-03-18,6,72,12:10-12:20,830.1083877777778,588.0654655555559,-242.04292222222193,True
D,2025-03-18,6,73,12:20-12:30,825.9462430555554,575.151798611111,-250.79444444444448,True
D,2025-03-18,6,74,12:30-12:40,833.2812916666667,573.735325,-259.5459666666667,True
D,2025-03-18,6,75,12:40-12:50,872.1739227777776,603.8764338888888,-268.2974888888889,True
D,2025-03-18,6,76,12:50-13:00,842.9624575868221,489.33684114992514,-353.62561643689696,True
D,2025-03-18,12,71,12:00-12:10,623.2965499999997,0.0,-623.2965499999997,True
D,2025-03-18,12,72,12:10-12:20,588.0654655555559,0.0,-588.0654655555559,True
D,2025-03-18,12,73,12:20-12:30,575.151798611111,0.0,-575.151798611111,True
D,2025-03-18,12,74,12:30-12:40,573.735325,0.0,-573.735325,True
D,2025-03-18,12,75,12:40-12:50,603.8764338888888,0.0,-603.8764338888888,True
D,2025-03-18,12,76,12:50-13:00,489.33684114992514,0.0,-489.33684114992514,True
D,2025-03-18,12,89,15:00-15:10,1003.7884166666665,673.3329536111094,-330.4554630555572,True
D,2025-03-18,18,107,18:00-18:10,649.1914658055568,633.0482055277779,-16.14326027777895,True
D,2025-03-18,18,108,18:10-18:20,659.0379991666666,643.5378047222222,-15.500194444444446,True
D,2025-03-18,18,109,18:20-18:30,746.018455,727.0152730555556,-19.003181944444464,True
D,2025-03-18,18,110,18:30-18:40,721.5767500000001,710.5095547222227,-11.067195277777387,True
D,2025-03-19,6,43,7:20-7:30,286.1149259928451,304.26305746506966,18.148131472224577,True
D,2025-03-19,6,44,7:30-7:40,383.3770583333333,405.9766665980809,22.599608264747587,True
D,2025-03-19,6,45,7:40-7:50,1129.0479063888888,1160.5392313888888,31.49132499999996,True
D,2025-03-19,6,66,11:10-11:20,680.6581655555553,655.5391794444441,-25.118986111111212,True
D,2025-03-19,6,69,11:40-11:50,539.5547761111105,539.281426111111,-0.27334999999948195,True
D,2025-03-19,6,89,15:00-15:10,124.45753333333334,239.20091666666656,114.74338333333321,True
D,2025-03-19,6,90,15:10-15:20,143.50298222222239,367.01912540123703,223.51614317901465,True
D,2025-03-19,6,91,15:20-15:30,201.29980299382865,263.2692194444445,61.96941645061585,True
D,2025-03-19,6,92,15:30-15:40,235.6470750000001,303.62150833333345,67.97443333333337,True
D,2025-03-19,6,93,15:40-15:50,304.06792805555574,340.85920166666676,36.79127361111102,True
D,2025-03-19,6,94,15:50-16:00,329.80150111111124,357.0672816666668,27.26578055555558,True
D,2025-03-19,6,95,16:00-16:10,359.2605333333332,427.4725666666667,68.21203333333347,True
D,2025-03-19,6,96,16:10-16:20,428.3921272222227,439.07817101851447,10.686043796291756,True
D,2025-03-19,12,89,15:00-15:10,239.20091666666656,124.45753333333334,-114.74338333333321,True
D,2025-03-19,12,90,15:10-15:20,367.01912540123703,143.5029822222224,-223.51614317901462,True
D,2025-03-19,12,91,15:20-15:30,263.2692194444445,201.29980299382868,-61.969416450615824,True
D,2025-03-19,12,92,15:30-15:40,303.62150833333345,235.64707500000006,-67.9744333333334,True
D,2025-03-19,12,93,15:40-15:50,340.85920166666676,304.0679280555558,-36.79127361111097,True
D,2025-03-19,12,94,15:50-16:00,357.0672816666668,329.80150111111124,-27.26578055555558,True
